date,flavor,temperature,precipitation,units_sold
2023-10-09,vanilla,8.3,0.0,18
2023-10-09,chocolate,8.3,0.0,12
2023-10-09,strawberry,8.3,0.0,7
2023-10-09,mango,8.3,0.0,0
2023-10-10,vanilla,2.2,0.0,13
2023-10-10,chocolate,2.2,0.0,9
2023-10-10,strawberry,2.2,0.0,5
2023-10-10,mango,2.2,0.0,2
2023-10-11,vanilla,6.7,1.8,11
2023-10-11,chocolate,6.7,1.8,13
2023-10-11,strawberry,6.7,1.8,5
2023-10-11,mango,6.7,1.8,1
2023-10-12,vanilla,5.1,0.0,9
2023-10-12,chocolate,5.1,0.0,14
2023-10-12,strawberry,5.1,0.0,12
2023-10-12,mango,5.1,0.0,1
2023-10-13,vanilla,10.5,2.6,13
2023-10-13,chocolate,10.5,2.6,11
2023-10-13,strawberry,10.5,2.6,5
2023-10-13,mango,10.5,2.6,2
2023-10-14,vanilla,5.2,2.5,14
2023-10-14,chocolate,5.2,2.5,18
2023-10-14,strawberry,5.2,2.5,10
2023-10-14,mango,5.2,2.5,1
2023-10-15,vanilla,9.6,17.6,1
2023-10-15,chocolate,9.6,17.6,3
2023-10-15,strawberry,9.6,17.6,3
2023-10-15,mango,9.6,17.6,1
2023-10-16,vanilla,2.5,0.0,10
2023-10-16,chocolate,2.5,0.0,11
2023-10-16,strawberry,2.5,0.0,6
2023-10-16,mango,2.5,0.0,1
2023-10-17,vanilla,6.5,0.0,9
2023-10-17,chocolate,6.5,0.0,18
2023-10-17,strawberry,6.5,0.0,6
2023-10-17,mango,6.5,0.0,1
2023-10-18,vanilla,5.7,0.0,6
2023-10-18,chocolate,5.7,0.0,14
2023-10-18,strawberry,5.7,0.0,11
2023-10-18,mango,5.7,0.0,3
2023-10-19,vanilla,2.5,0.0,9
2023-10-19,chocolate,2.5,0.0,13
2023-10-19,strawberry,2.5,0.0,6
2023-10-19,mango,2.5,0.0,1
2023-10-20,vanilla,4.9,0.8,9
2023-10-20,chocolate,4.9,0.8,10
2023-10-20,strawberry,4.9,0.8,7
2023-10-20,mango,4.9,0.8,1
2023-10-21,vanilla,7.3,0.0,10
2023-10-21,chocolate,7.3,0.0,13
2023-10-21,strawberry,7.3,0.0,15
2023-10-21,mango,7.3,0.0,5
2023-10-22,vanilla,3.3,0.0,6
2023-10-22,chocolate,3.3,0.0,8
2023-10-22,strawberry,3.3,0.0,5
2023-10-22,mango,3.3,0.0,1
2023-10-23,vanilla,-0.3,8.4,5
2023-10-23,chocolate,-0.3,8.4,5
2023-10-23,strawberry,-0.3,8.4,3
2023-10-23,mango,-0.3,8.4,1
2023-10-24,vanilla,3.7,0.0,6
2023-10-24,chocolate,3.7,0.0,10
2023-10-24,strawberry,3.7,0.0,7
2023-10-24,mango,3.7,0.0,0
2023-10-25,vanilla,1.3,0.0,4
2023-10-25,chocolate,1.3,0.0,6
2023-10-25,strawberry,1.3,0.0,9
2023-10-25,mango,1.3,0.0,1
2023-10-26,vanilla,2.5,0.0,10
2023-10-26,chocolate,2.5,0.0,3
2023-10-26,strawberry,2.5,0.0,2
2023-10-26,mango,2.5,0.0,2
2023-10-27,vanilla,3.0,0.0,0
2023-10-27,chocolate,3.0,0.0,15
2023-10-27,strawberry,3.0,0.0,1
2023-10-27,mango,3.0,0.0,2
2023-10-28,vanilla,-1.3,0.0,7
2023-10-28,chocolate,-1.3,0.0,19
2023-10-28,strawberry,-1.3,0.0,20
2023-10-28,mango,-1.3,0.0,0
2023-10-29,vanilla,-1.2,0.0,13
2023-10-29,chocolate,-1.2,0.0,6
2023-10-29,strawberry,-1.2,0.0,10
2023-10-29,mango,-1.2,0.0,1
2023-10-30,vanilla,3.9,0.0,9
2023-10-30,chocolate,3.9,0.0,7
2023-10-30,strawberry,3.9,0.0,9
2023-10-30,mango,3.9,0.0,0
2023-10-31,vanilla,1.2,0.0,12
2023-10-31,chocolate,1.2,0.0,9
2023-10-31,strawberry,1.2,0.0,2
2023-10-31,mango,1.2,0.0,3
2023-11-01,vanilla,-4.1,0.0,8
2023-11-01,chocolate,-4.1,0.0,18
2023-11-01,strawberry,-4.1,0.0,10
2023-11-01,mango,-4.1,0.0,0
2023-11-02,vanilla,4.1,18.8,1
2023-11-02,chocolate,4.1,18.8,1
2023-11-02,strawberry,4.1,18.8,3
2023-11-02,mango,4.1,18.8,1
2023-11-03,vanilla,2.7,0.0,9
2023-11-03,chocolate,2.7,0.0,10
2023-11-03,strawberry,2.7,0.0,6
2023-11-03,mango,2.7,0.0,2
2023-11-04,vanilla,0.0,0.0,10
2023-11-04,chocolate,0.0,0.0,12
2023-11-04,strawberry,0.0,0.0,6
2023-11-04,mango,0.0,0.0,0
2023-11-05,vanilla,-1.6,0.0,5
2023-11-05,chocolate,-1.6,0.0,10
2023-11-05,strawberry,-1.6,0.0,13
2023-11-05,mango,-1.6,0.0,1
2023-11-06,vanilla,3.6,6.4,5
2023-11-06,chocolate,3.6,6.4,0
2023-11-06,strawberry,3.6,6.4,4
2023-11-06,mango,3.6,6.4,0
2023-11-07,vanilla,2.2,0.0,6
2023-11-07,chocolate,2.2,0.0,11
2023-11-07,strawberry,2.2,0.0,5
2023-11-07,mango,2.2,0.0,0
2023-11-08,vanilla,7.2,0.0,11
2023-11-08,chocolate,7.2,0.0,11
2023-11-08,strawberry,7.2,0.0,5
2023-11-08,mango,7.2,0.0,0
2023-11-09,vanilla,2.1,12.1,0
2023-11-09,chocolate,2.1,12.1,3
2023-11-09,strawberry,2.1,12.1,4
2023-11-09,mango,2.1,12.1,0
2023-11-10,vanilla,1.9,5.5,1
2023-11-10,chocolate,1.9,5.5,6
2023-11-10,strawberry,1.9,5.5,3
2023-11-10,mango,1.9,5.5,1
2023-11-11,vanilla,0.4,0.0,12
2023-11-11,chocolate,0.4,0.0,0
2023-11-11,strawberry,0.4,0.0,10
2023-11-11,mango,0.4,0.0,0
2023-11-12,vanilla,2.7,0.0,5
2023-11-12,chocolate,2.7,0.0,13
2023-11-12,strawberry,2.7,0.0,10
2023-11-12,mango,2.7,0.0,0
2023-11-13,vanilla,2.1,2.7,8
2023-11-13,chocolate,2.1,2.7,10
2023-11-13,strawberry,2.1,2.7,5
2023-11-13,mango,2.1,2.7,0
2023-11-14,vanilla,3.5,0.0,4
2023-11-14,chocolate,3.5,0.0,14
2023-11-14,strawberry,3.5,0.0,2
2023-11-14,mango,3.5,0.0,2
2023-11-15,vanilla,-1.0,0.0,7
2023-11-15,chocolate,-1.0,0.0,10
2023-11-15,strawberry,-1.0,0.0,1
2023-11-15,mango,-1.0,0.0,1
2023-11-16,vanilla,-1.0,0.0,10
2023-11-16,chocolate,-1.0,0.0,5
2023-11-16,strawberry,-1.0,0.0,8
2023-11-16,mango,-1.0,0.0,1
2023-11-17,vanilla,-1.2,0.0,6
2023-11-17,chocolate,-1.2,0.0,14
2023-11-17,strawberry,-1.2,0.0,0
2023-11-17,mango,-1.2,0.0,1
2023-11-18,vanilla,1.9,0.0,16
2023-11-18,chocolate,1.9,0.0,20
2023-11-18,strawberry,1.9,0.0,9
2023-11-18,mango,1.9,0.0,1
2023-11-19,vanilla,3.5,0.0,8
2023-11-19,chocolate,3.5,0.0,12
2023-11-19,strawberry,3.5,0.0,10
2023-11-19,mango,3.5,0.0,0
2023-11-20,vanilla,-1.5,0.0,10
2023-11-20,chocolate,-1.5,0.0,19
2023-11-20,strawberry,-1.5,0.0,6
2023-11-20,mango,-1.5,0.0,0
2023-11-21,vanilla,-1.5,0.0,3
2023-11-21,chocolate,-1.5,0.0,13
2023-11-21,strawberry,-1.5,0.0,6
2023-11-21,mango,-1.5,0.0,2
2023-11-22,vanilla,0.2,0.0,6
2023-11-22,chocolate,0.2,0.0,13
2023-11-22,strawberry,0.2,0.0,6
2023-11-22,mango,0.2,0.0,0
2023-11-23,vanilla,-1.3,0.0,6
2023-11-23,chocolate,-1.3,0.0,6
2023-11-23,strawberry,-1.3,0.0,12
2023-11-23,mango,-1.3,0.0,1
2023-11-24,vanilla,1.6,0.0,10
2023-11-24,chocolate,1.6,0.0,8
2023-11-24,strawberry,1.6,0.0,3
2023-11-24,mango,1.6,0.0,0
2023-11-25,vanilla,-6.5,18.2,2
2023-11-25,chocolate,-6.5,18.2,1
2023-11-25,strawberry,-6.5,18.2,0
2023-11-25,mango,-6.5,18.2,0
2023-11-26,vanilla,-3.0,0.0,12
2023-11-26,chocolate,-3.0,0.0,21
2023-11-26,strawberry,-3.0,0.0,9
2023-11-26,mango,-3.0,0.0,2
2023-11-27,vanilla,-3.0,0.0,10
2023-11-27,chocolate,-3.0,0.0,6
2023-11-27,strawberry,-3.0,0.0,3
2023-11-27,mango,-3.0,0.0,0
2023-11-28,vanilla,-6.9,0.0,3
2023-11-28,chocolate,-6.9,0.0,13
2023-11-28,strawberry,-6.9,0.0,7
2023-11-28,mango,-6.9,0.0,1
2023-11-29,vanilla,-3.6,0.0,0
2023-11-29,chocolate,-3.6,0.0,18
2023-11-29,strawberry,-3.6,0.0,3
2023-11-29,mango,-3.6,0.0,3
2023-11-30,vanilla,-3.5,0.0,3
2023-11-30,chocolate,-3.5,0.0,7
2023-11-30,strawberry,-3.5,0.0,0
2023-11-30,mango,-3.5,0.0,1
2023-12-01,vanilla,-1.8,0.0,4
2023-12-01,chocolate,-1.8,0.0,6
2023-12-01,strawberry,-1.8,0.0,2
2023-12-01,mango,-1.8,0.0,2
2023-12-02,vanilla,1.4,0.0,12
2023-12-02,chocolate,1.4,0.0,21
2023-12-02,strawberry,1.4,0.0,5
2023-12-02,mango,1.4,0.0,1
2023-12-03,vanilla,-2.1,3.0,3
2023-12-03,chocolate,-2.1,3.0,8
2023-12-03,strawberry,-2.1,3.0,4
2023-12-03,mango,-2.1,3.0,1
2023-12-04,vanilla,-4.1,0.0,11
2023-12-04,chocolate,-4.1,0.0,14
2023-12-04,strawberry,-4.1,0.0,3
2023-12-04,mango,-4.1,0.0,2
2023-12-05,vanilla,-1.7,3.1,5
2023-12-05,chocolate,-1.7,3.1,6
2023-12-05,strawberry,-1.7,3.1,2
2023-12-05,mango,-1.7,3.1,0
2023-12-06,vanilla,1.0,4.7,8
2023-12-06,chocolate,1.0,4.7,7
2023-12-06,strawberry,1.0,4.7,4
2023-12-06,mango,1.0,4.7,0
2023-12-07,vanilla,-4.1,0.0,15
2023-12-07,chocolate,-4.1,0.0,15
2023-12-07,strawberry,-4.1,0.0,4
2023-12-07,mango,-4.1,0.0,0
2023-12-08,vanilla,-4.0,0.0,7
2023-12-08,chocolate,-4.0,0.0,11
2023-12-08,strawberry,-4.0,0.0,4
2023-12-08,mango,-4.0,0.0,1
2023-12-09,vanilla,-0.4,0.0,15
2023-12-09,chocolate,-0.4,0.0,7
2023-12-09,strawberry,-0.4,0.0,4
2023-12-09,mango,-0.4,0.0,0
2023-12-10,vanilla,-2.4,10.6,2
2023-12-10,chocolate,-2.4,10.6,8
2023-12-10,strawberry,-2.4,10.6,4
2023-12-10,mango,-2.4,10.6,1
2023-12-11,vanilla,-0.2,0.0,6
2023-12-11,chocolate,-0.2,0.0,9
2023-12-11,strawberry,-0.2,0.0,2
2023-12-11,mango,-0.2,0.0,2
2023-12-12,vanilla,-1.9,3.0,6
2023-12-12,chocolate,-1.9,3.0,11
2023-12-12,strawberry,-1.9,3.0,4
2023-12-12,mango,-1.9,3.0,0
2023-12-13,vanilla,-0.2,0.0,8
2023-12-13,chocolate,-0.2,0.0,14
2023-12-13,strawberry,-0.2,0.0,2
2023-12-13,mango,-0.2,0.0,2
2023-12-14,vanilla,-4.5,9.1,2
2023-12-14,chocolate,-4.5,9.1,1
2023-12-14,strawberry,-4.5,9.1,0
2023-12-14,mango,-4.5,9.1,0
2023-12-15,vanilla,-2.0,0.0,12
2023-12-15,chocolate,-2.0,0.0,17
2023-12-15,strawberry,-2.0,0.0,7
2023-12-15,mango,-2.0,0.0,3
2023-12-16,vanilla,-2.5,2.2,7
2023-12-16,chocolate,-2.5,2.2,14
2023-12-16,strawberry,-2.5,2.2,5
2023-12-16,mango,-2.5,2.2,0
2023-12-17,vanilla,-5.0,0.0,7
2023-12-17,chocolate,-5.0,0.0,4
2023-12-17,strawberry,-5.0,0.0,12
2023-12-17,mango,-5.0,0.0,0
2023-12-18,vanilla,-5.9,0.0,5
2023-12-18,chocolate,-5.9,0.0,6
2023-12-18,strawberry,-5.9,0.0,5
2023-12-18,mango,-5.9,0.0,3
2023-12-19,vanilla,-0.3,0.0,14
2023-12-19,chocolate,-0.3,0.0,4
2023-12-19,strawberry,-0.3,0.0,5
2023-12-19,mango,-0.3,0.0,0
2023-12-20,vanilla,-2.9,11.5,3
2023-12-20,chocolate,-2.9,11.5,3
2023-12-20,strawberry,-2.9,11.5,1
2023-12-20,mango,-2.9,11.5,0
2023-12-21,vanilla,-4.6,0.0,6
2023-12-21,chocolate,-4.6,0.0,16
2023-12-21,strawberry,-4.6,0.0,7
2023-12-21,mango,-4.6,0.0,2
2023-12-22,vanilla,-2.2,0.0,0
2023-12-22,chocolate,-2.2,0.0,10
2023-12-22,strawberry,-2.2,0.0,12
2023-12-22,mango,-2.2,0.0,2
2023-12-23,vanilla,0.8,0.0,3
2023-12-23,chocolate,0.8,0.0,12
2023-12-23,strawberry,0.8,0.0,4
2023-12-23,mango,0.8,0.0,3
2023-12-24,vanilla,-7.7,0.0,10
2023-12-24,chocolate,-7.7,0.0,10
2023-12-24,strawberry,-7.7,0.0,8
2023-12-24,mango,-7.7,0.0,0
2023-12-25,vanilla,-5.7,0.0,4
2023-12-25,chocolate,-5.7,0.0,10
2023-12-25,strawberry,-5.7,0.0,8
2023-12-25,mango,-5.7,0.0,0
2023-12-26,vanilla,-4.2,7.6,2
2023-12-26,chocolate,-4.2,7.6,7
2023-12-26,strawberry,-4.2,7.6,0
2023-12-26,mango,-4.2,7.6,1
2023-12-27,vanilla,1.8,9.6,2
2023-12-27,chocolate,1.8,9.6,7
2023-12-27,strawberry,1.8,9.6,1
2023-12-27,mango,1.8,9.6,0
2023-12-28,vanilla,-1.2,5.1,6
2023-12-28,chocolate,-1.2,5.1,2
2023-12-28,strawberry,-1.2,5.1,3
2023-12-28,mango,-1.2,5.1,0
2023-12-29,vanilla,0.1,1.2,6
2023-12-29,chocolate,0.1,1.2,12
2023-12-29,strawberry,0.1,1.2,7
2023-12-29,mango,0.1,1.2,0
2023-12-30,vanilla,-4.6,0.0,10
2023-12-30,chocolate,-4.6,0.0,20
2023-12-30,strawberry,-4.6,0.0,5
2023-12-30,mango,-4.6,0.0,1
2023-12-31,vanilla,-4.6,0.0,9
2023-12-31,chocolate,-4.6,0.0,13
2023-12-31,strawberry,-4.6,0.0,2
2023-12-31,mango,-4.6,0.0,3
2024-01-01,vanilla,-0.6,0.0,5
2024-01-01,chocolate,-0.6,0.0,14
2024-01-01,strawberry,-0.6,0.0,4
2024-01-01,mango,-0.6,0.0,0
2024-01-02,vanilla,-1.5,0.0,11
2024-01-02,chocolate,-1.5,0.0,14
2024-01-02,strawberry,-1.5,0.0,6
2024-01-02,mango,-1.5,0.0,2
2024-01-03,vanilla,-0.2,0.0,6
2024-01-03,chocolate,-0.2,0.0,10
2024-01-03,strawberry,-0.2,0.0,4
2024-01-03,mango,-0.2,0.0,2
2024-01-04,vanilla,-2.0,0.0,5
2024-01-04,chocolate,-2.0,0.0,16
2024-01-04,strawberry,-2.0,0.0,5
2024-01-04,mango,-2.0,0.0,1
2024-01-05,vanilla,-0.8,0.0,10
2024-01-05,chocolate,-0.8,0.0,10
2024-01-05,strawberry,-0.8,0.0,5
2024-01-05,mango,-0.8,0.0,1
2024-01-06,vanilla,-1.0,24.6,2
2024-01-06,chocolate,-1.0,24.6,0
2024-01-06,strawberry,-1.0,24.6,0
2024-01-06,mango,-1.0,24.6,0
2024-01-07,vanilla,0.6,0.0,13
2024-01-07,chocolate,0.6,0.0,13
2024-01-07,strawberry,0.6,0.0,14
2024-01-07,mango,0.6,0.0,1
2024-01-08,vanilla,0.7,0.0,7
2024-01-08,chocolate,0.7,0.0,10
2024-01-08,strawberry,0.7,0.0,2
2024-01-08,mango,0.7,0.0,0
2024-01-09,vanilla,-5.3,1.6,5
2024-01-09,chocolate,-5.3,1.6,12
2024-01-09,strawberry,-5.3,1.6,5
2024-01-09,mango,-5.3,1.6,0
2024-01-10,vanilla,-6.8,0.0,11
2024-01-10,chocolate,-6.8,0.0,16
2024-01-10,strawberry,-6.8,0.0,10
2024-01-10,mango,-6.8,0.0,0
2024-01-11,vanilla,1.4,0.0,6
2024-01-11,chocolate,1.4,0.0,17
2024-01-11,strawberry,1.4,0.0,7
2024-01-11,mango,1.4,0.0,0
2024-01-12,vanilla,2.0,0.0,10
2024-01-12,chocolate,2.0,0.0,14
2024-01-12,strawberry,2.0,0.0,4
2024-01-12,mango,2.0,0.0,1
2024-01-13,vanilla,-3.4,0.0,13
2024-01-13,chocolate,-3.4,0.0,8
2024-01-13,strawberry,-3.4,0.0,8
2024-01-13,mango,-3.4,0.0,0
2024-01-14,vanilla,-5.4,0.0,6
2024-01-14,chocolate,-5.4,0.0,11
2024-01-14,strawberry,-5.4,0.0,9
2024-01-14,mango,-5.4,0.0,1
2024-01-15,vanilla,-0.4,1.1,5
2024-01-15,chocolate,-0.4,1.1,9
2024-01-15,strawberry,-0.4,1.1,2
2024-01-15,mango,-0.4,1.1,1
2024-01-16,vanilla,1.7,15.6,3
2024-01-16,chocolate,1.7,15.6,1
2024-01-16,strawberry,1.7,15.6,1
2024-01-16,mango,1.7,15.6,1
2024-01-17,vanilla,4.0,0.0,1
2024-01-17,chocolate,4.0,0.0,13
2024-01-17,strawberry,4.0,0.0,15
2024-01-17,mango,4.0,0.0,1
2024-01-18,vanilla,0.9,0.0,7
2024-01-18,chocolate,0.9,0.0,13
2024-01-18,strawberry,0.9,0.0,11
2024-01-18,mango,0.9,0.0,2
2024-01-19,vanilla,-1.2,0.0,0
2024-01-19,chocolate,-1.2,0.0,13
2024-01-19,strawberry,-1.2,0.0,14
2024-01-19,mango,-1.2,0.0,2
2024-01-20,vanilla,-2.4,0.0,5
2024-01-20,chocolate,-2.4,0.0,15
2024-01-20,strawberry,-2.4,0.0,4
2024-01-20,mango,-2.4,0.0,2
2024-01-21,vanilla,-0.0,0.0,6
2024-01-21,chocolate,-0.0,0.0,14
2024-01-21,strawberry,-0.0,0.0,5
2024-01-21,mango,-0.0,0.0,0
2024-01-22,vanilla,-0.7,0.0,13
2024-01-22,chocolate,-0.7,0.0,11
2024-01-22,strawberry,-0.7,0.0,4
2024-01-22,mango,-0.7,0.0,0
2024-01-23,vanilla,-2.3,0.0,1
2024-01-23,chocolate,-2.3,0.0,6
2024-01-23,strawberry,-2.3,0.0,6
2024-01-23,mango,-2.3,0.0,2
2024-01-24,vanilla,5.4,0.0,6
2024-01-24,chocolate,5.4,0.0,17
2024-01-24,strawberry,5.4,0.0,4
2024-01-24,mango,5.4,0.0,0
2024-01-25,vanilla,4.9,2.6,3
2024-01-25,chocolate,4.9,2.6,11
2024-01-25,strawberry,4.9,2.6,10
2024-01-25,mango,4.9,2.6,0
2024-01-26,vanilla,3.4,6.6,3
2024-01-26,chocolate,3.4,6.6,8
2024-01-26,strawberry,3.4,6.6,0
2024-01-26,mango,3.4,6.6,1
2024-01-27,vanilla,-1.6,0.0,15
2024-01-27,chocolate,-1.6,0.0,14
2024-01-27,strawberry,-1.6,0.0,10
2024-01-27,mango,-1.6,0.0,3
2024-01-28,vanilla,3.0,0.0,17
2024-01-28,chocolate,3.0,0.0,14
2024-01-28,strawberry,3.0,0.0,6
2024-01-28,mango,3.0,0.0,0
2024-01-29,vanilla,2.6,2.4,9
2024-01-29,chocolate,2.6,2.4,3
2024-01-29,strawberry,2.6,2.4,4
2024-01-29,mango,2.6,2.4,1
2024-01-30,vanilla,2.2,0.0,6
2024-01-30,chocolate,2.2,0.0,12
2024-01-30,strawberry,2.2,0.0,14
2024-01-30,mango,2.2,0.0,1
2024-01-31,vanilla,4.4,0.0,6
2024-01-31,chocolate,4.4,0.0,15
2024-01-31,strawberry,4.4,0.0,7
2024-01-31,mango,4.4,0.0,3
2024-02-01,vanilla,3.0,18.7,1
2024-02-01,chocolate,3.0,18.7,1
2024-02-01,strawberry,3.0,18.7,0
2024-02-01,mango,3.0,18.7,0
2024-02-02,vanilla,3.4,0.4,1
2024-02-02,chocolate,3.4,0.4,12
2024-02-02,strawberry,3.4,0.4,2
2024-02-02,mango,3.4,0.4,2
2024-02-03,vanilla,3.3,0.6,10
2024-02-03,chocolate,3.3,0.6,12
2024-02-03,strawberry,3.3,0.6,5
2024-02-03,mango,3.3,0.6,2
2024-02-04,vanilla,2.8,0.0,7
2024-02-04,chocolate,2.8,0.0,10
2024-02-04,strawberry,2.8,0.0,12
2024-02-04,mango,2.8,0.0,1
2024-02-05,vanilla,-2.4,13.4,1
2024-02-05,chocolate,-2.4,13.4,3
2024-02-05,strawberry,-2.4,13.4,1
2024-02-05,mango,-2.4,13.4,1
2024-02-06,vanilla,2.4,28.9,0
2024-02-06,chocolate,2.4,28.9,3
2024-02-06,strawberry,2.4,28.9,0
2024-02-06,mango,2.4,28.9,2
2024-02-07,vanilla,1.0,2.6,5
2024-02-07,chocolate,1.0,2.6,11
2024-02-07,strawberry,1.0,2.6,7
2024-02-07,mango,1.0,2.6,2
2024-02-08,vanilla,-0.6,0.0,5
2024-02-08,chocolate,-0.6,0.0,15
2024-02-08,strawberry,-0.6,0.0,12
2024-02-08,mango,-0.6,0.0,0
2024-02-09,vanilla,6.9,5.4,4
2024-02-09,chocolate,6.9,5.4,4
2024-02-09,strawberry,6.9,5.4,3
2024-02-09,mango,6.9,5.4,2
2024-02-10,vanilla,7.2,0.0,7
2024-02-10,chocolate,7.2,0.0,10
2024-02-10,strawberry,7.2,0.0,14
2024-02-10,mango,7.2,0.0,2
2024-02-11,vanilla,6.5,4.8,12
2024-02-11,chocolate,6.5,4.8,6
2024-02-11,strawberry,6.5,4.8,5
2024-02-11,mango,6.5,4.8,0
2024-02-12,vanilla,3.9,0.0,9
2024-02-12,chocolate,3.9,0.0,4
2024-02-12,strawberry,3.9,0.0,9
2024-02-12,mango,3.9,0.0,1
2024-02-13,vanilla,6.8,0.0,8
2024-02-13,chocolate,6.8,0.0,9
2024-02-13,strawberry,6.8,0.0,4
2024-02-13,mango,6.8,0.0,2
2024-02-14,vanilla,3.7,0.0,4
2024-02-14,chocolate,3.7,0.0,13
2024-02-14,strawberry,3.7,0.0,13
2024-02-14,mango,3.7,0.0,3
2024-02-15,vanilla,4.3,8.2,0
2024-02-15,chocolate,4.3,8.2,3
2024-02-15,strawberry,4.3,8.2,3
2024-02-15,mango,4.3,8.2,0
2024-02-16,vanilla,1.3,0.0,3
2024-02-16,chocolate,1.3,0.0,13
2024-02-16,strawberry,1.3,0.0,7
2024-02-16,mango,1.3,0.0,3
2024-02-17,vanilla,5.2,0.0,10
2024-02-17,chocolate,5.2,0.0,20
2024-02-17,strawberry,5.2,0.0,4
2024-02-17,mango,5.2,0.0,0
2024-02-18,vanilla,4.5,7.0,7
2024-02-18,chocolate,4.5,7.0,9
2024-02-18,strawberry,4.5,7.0,2
2024-02-18,mango,4.5,7.0,0
2024-02-19,vanilla,1.3,4.5,1
2024-02-19,chocolate,1.3,4.5,6
2024-02-19,strawberry,1.3,4.5,6
2024-02-19,mango,1.3,4.5,0
2024-02-20,vanilla,4.6,0.0,8
2024-02-20,chocolate,4.6,0.0,7
2024-02-20,strawberry,4.6,0.0,5
2024-02-20,mango,4.6,0.0,3
2024-02-21,vanilla,4.8,0.0,9
2024-02-21,chocolate,4.8,0.0,7
2024-02-21,strawberry,4.8,0.0,6
2024-02-21,mango,4.8,0.0,0
2024-02-22,vanilla,9.7,14.1,0
2024-02-22,chocolate,9.7,14.1,4
2024-02-22,strawberry,9.7,14.1,1
2024-02-22,mango,9.7,14.1,2
2024-02-23,vanilla,7.6,8.5,3
2024-02-23,chocolate,7.6,8.5,4
2024-02-23,strawberry,7.6,8.5,4
2024-02-23,mango,7.6,8.5,0
2024-02-24,vanilla,5.6,0.0,12
2024-02-24,chocolate,5.6,0.0,14
2024-02-24,strawberry,5.6,0.0,14
2024-02-24,mango,5.6,0.0,2
2024-02-25,vanilla,6.4,0.0,7
2024-02-25,chocolate,6.4,0.0,20
2024-02-25,strawberry,6.4,0.0,8
2024-02-25,mango,6.4,0.0,0
2024-02-26,vanilla,6.1,0.0,9
2024-02-26,chocolate,6.1,0.0,10
2024-02-26,strawberry,6.1,0.0,12
2024-02-26,mango,6.1,0.0,1
2024-02-27,vanilla,5.7,0.0,9
2024-02-27,chocolate,5.7,0.0,15
2024-02-27,strawberry,5.7,0.0,10
2024-02-27,mango,5.7,0.0,2
2024-02-28,vanilla,3.7,0.0,14
2024-02-28,chocolate,3.7,0.0,14
2024-02-28,strawberry,3.7,0.0,7
2024-02-28,mango,3.7,0.0,2
2024-02-29,vanilla,6.2,0.0,8
2024-02-29,chocolate,6.2,0.0,12
2024-02-29,strawberry,6.2,0.0,12
2024-02-29,mango,6.2,0.0,3
2024-03-01,vanilla,5.0,0.0,9
2024-03-01,chocolate,5.0,0.0,9
2024-03-01,strawberry,5.0,0.0,12
2024-03-01,mango,5.0,0.0,2
2024-03-02,vanilla,3.9,0.0,13
2024-03-02,chocolate,3.9,0.0,13
2024-03-02,strawberry,3.9,0.0,11
2024-03-02,mango,3.9,0.0,1
2024-03-03,vanilla,8.5,1.9,7
2024-03-03,chocolate,8.5,1.9,12
2024-03-03,strawberry,8.5,1.9,9
2024-03-03,mango,8.5,1.9,0
2024-03-04,vanilla,8.4,11.7,4
2024-03-04,chocolate,8.4,11.7,5
2024-03-04,strawberry,8.4,11.7,3
2024-03-04,mango,8.4,11.7,0
2024-03-05,vanilla,3.2,0.0,11
2024-03-05,chocolate,3.2,0.0,11
2024-03-05,strawberry,3.2,0.0,4
2024-03-05,mango,3.2,0.0,2
2024-03-06,vanilla,7.6,0.0,9
2024-03-06,chocolate,7.6,0.0,21
2024-03-06,strawberry,7.6,0.0,13
2024-03-06,mango,7.6,0.0,2
2024-03-07,vanilla,10.6,8.2,4
2024-03-07,chocolate,10.6,8.2,5
2024-03-07,strawberry,10.6,8.2,1
2024-03-07,mango,10.6,8.2,0
2024-03-08,vanilla,11.0,0.0,6
2024-03-08,chocolate,11.0,0.0,12
2024-03-08,strawberry,11.0,0.0,1
2024-03-08,mango,11.0,0.0,0
2024-03-09,vanilla,11.1,0.0,11
2024-03-09,chocolate,11.1,0.0,14
2024-03-09,strawberry,11.1,0.0,9
2024-03-09,mango,11.1,0.0,1
2024-03-10,vanilla,8.9,0.0,18
2024-03-10,chocolate,8.9,0.0,17
2024-03-10,strawberry,8.9,0.0,9
2024-03-10,mango,8.9,0.0,1
2024-03-11,vanilla,6.9,0.0,8
2024-03-11,chocolate,6.9,0.0,8
2024-03-11,strawberry,6.9,0.0,6
2024-03-11,mango,6.9,0.0,2
2024-03-12,vanilla,6.5,0.0,7
2024-03-12,chocolate,6.5,0.0,6
2024-03-12,strawberry,6.5,0.0,9
2024-03-12,mango,6.5,0.0,1
2024-03-13,vanilla,10.3,0.0,2
2024-03-13,chocolate,10.3,0.0,11
2024-03-13,strawberry,10.3,0.0,12
2024-03-13,mango,10.3,0.0,1
2024-03-14,vanilla,10.6,4.2,12
2024-03-14,chocolate,10.6,4.2,11
2024-03-14,strawberry,10.6,4.2,10
2024-03-14,mango,10.6,4.2,4
2024-03-15,vanilla,13.1,0.0,13
2024-03-15,chocolate,13.1,0.0,14
2024-03-15,strawberry,13.1,0.0,15
2024-03-15,mango,13.1,0.0,0
2024-03-16,vanilla,12.9,0.0,14
2024-03-16,chocolate,12.9,0.0,13
